,Unnamed: 0,movieId,title,genres,posters,trailers,ratings,synopsis
60,90,100,City Hall (1996),Drama|Thriller,"https://m.media-amazon.com/images/M/MV5BNDlhNDc3MmEtODJkMS00YmVlLWI4MTUtNDRkMTFhYjk1NDdlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2680029465?playlistId=tt0115907,6.2,"
                    The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.
            "
61,91,101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,"https://m.media-amazon.com/images/M/MV5BNDA3NGEwZGYtN2I0Yy00M2E3LWEzNmItNzUwOWUyYmUzYWZmXkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2948268313?playlistId=tt0115734,7.0,"
                    Three friends plan to pull off a simple robbery and go on the run.
            "
62,94,104,Happy Gilmore (1996),Comedy,"https://m.media-amazon.com/images/M/MV5BZWI2NjliOTYtZjE1OS00YzAyLWJjYTQtYWNmZTQzMTQzNzVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1034682649?playlistId=tt0116483,7.0,"
                    A rejected hockey player puts his skills to the golf course to save his grandmother's house.
            "
63,95,105,"Bridges of Madison County, The (1995)",Drama|Romance,"https://m.media-amazon.com/images/M/MV5BNmRiZDZkN2EtNWI5ZS00ZDg3LTgyNDItMWI5NjVlNmE5ODJiXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3755061529?playlistId=tt0112579,7.6,"
                    Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.
            "
64,96,107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,"https://m.media-amazon.com/images/M/MV5BMTlmNzhiMWEtOWVjZC00NmM0LTgxNDItMDJmYTkxYTZkY2FjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi926466329?playlistId=tt0117110,7.0,"
                    The Muppets' twist on the classic tale.
            "
65,98,110,Braveheart (1995),Action|Drama|War,"https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2874063641?playlistId=tt0112573,8.3,"
                    Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.
            "
66,99,111,Taxi Driver (1976),Crime|Drama|Thriller,"https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi474987289?playlistId=tt0075314,8.3,"
                    A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.
            "
67,100,112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,,,,
68,108,122,Boomerang (1992),Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1661973529?playlistId=tt0103859,5.5,"
                    A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.
            "
69,109,123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,"https://m.media-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi594918937?playlistId=tt0109424,8.1,"
                    Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents.
            "
70,111,125,Flirting With Disaster (1996),Comedy,"https://m.media-amazon.com/images/M/MV5BZWU5ZmIwMzktZjNmMy00Y2U3LTg4ZDctMjI4OWVlM2UwYjE0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3629955865?playlistId=tt0116324,6.7,"
                    A young man, his wife, and his incompetent case worker travel across country to find his birth parents.
            "
71,116,135,Down Periscope (1996),Comedy,"https://m.media-amazon.com/images/M/MV5BMTlkNGU1NDctNDAwZC00ZThlLWE4YTgtMWU5YjJjYzIyY2VjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR0,0,182,268_AL_.jpg",,6.2,"
                    Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days.
            "
72,119,140,Up Close and Personal (1996),Drama|Romance,,,,"
Add a Plot »
            "
73,120,141,"Birdcage, The (1996)",Comedy,"https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi480576793?playlistId=tt0115685,7.1,"
                    A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing moralistic parents.
            "
74,121,144,"Brothers McMullen, The (1995)",Comedy,,,,"
Add a Plot »
            "
75,122,145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,"https://m.media-amazon.com/images/M/MV5BMGE1ZTQ0ZTEtZTEwZS00NWE0LTlmMDUtMTE1ZWJiZTYzZTQ2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2344091929?playlistId=tt0112442,6.9,"
                    Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.
            "
76,124,147,"Basketball Diaries, The (1995)",Drama,"https://m.media-amazon.com/images/M/MV5BMjdlNzQxZGUtZTg5YS00ODg2LTkxMzctMDAyNmEwM2YyZjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi378470681?playlistId=tt0112461,7.3,"
                    A teenager finds his dreams of becoming a basketball star threatened after he free falls into the harrowing world of drug addiction.
            "
77,126,150,Apollo 13 (1995),Adventure|Drama|IMAX,"https://m.media-amazon.com/images/M/MV5BNjEzYjJmNzgtNDkwNy00MTQ4LTlmMWMtNzA4YjE2NjI0ZDg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1605828889?playlistId=tt0112384,7.6,"
                    NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.
            "
78,127,151,Rob Roy (1995),Action|Drama|Romance|War,"https://m.media-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1205577241?playlistId=tt0114287,6.9,"
                    In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite.
            "
79,129,153,Batman Forever (1995),Action|Adventure|Comedy|Crime,"https://m.media-amazon.com/images/M/MV5BNDdjYmFiYWEtYzBhZS00YTZkLWFlODgtY2I5MDE0NzZmMDljXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1146535449?playlistId=tt0112462,5.4,"
                    Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, Robin.
            "
80,130,154,Beauty of the Day (Belle de jour) (1967),Drama,"https://m.media-amazon.com/images/M/MV5BZjNkNGJjYWEtM2IyNi00ZjM5LWFlYjYtYjQ4NTU5MGFlMTI2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR9,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3795297305?playlistId=tt0061395,7.7,"
                    A frigid young housewife decides to spend her midweek afternoons as a prostitute.
            "
81,134,158,Casper (1995),Adventure|Children,"https://m.media-amazon.com/images/M/MV5BZThhYTlhMDUtMDhjZi00MTljLTkwMDYtOGU3ZjVlMWE4NDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR5,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi683475225?playlistId=tt0112642,6.1,"
                    An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.
            "
82,135,159,Clockers (1995),Crime|Drama|Mystery,"https://m.media-amazon.com/images/M/MV5BY2JmNTUyYWQtMTZhMy00YTE4LTllNGItMDZmNTBiZTkyNjE2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR1,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3720216857?playlistId=tt0112688,6.9,"
                    Young drug pushers in the projects of Brooklyn live hard dangerous lives, trapped between their drug bosses and the detectives out to stop them.
            "
83,136,160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1103036697?playlistId=tt0112715,5.2,"
                    When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.
            "
84,137,161,Crimson Tide (1995),Drama|Thriller|War,"https://m.media-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi247398425?playlistId=tt0112740,7.3,"
                    On a U.S. nuclear missile sub, a young First Officer stages a mutiny to prevent his trigger happy Captain from launching his missiles before confirming his orders to do so.
            "
85,138,162,Crumb (1994),Documentary,"https://m.media-amazon.com/images/M/MV5BYTViMDM5YjktMDhjNy00MjZjLTg2ODctOGI3MzkzYWNiODA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",,8.0,"
                    An intimate portrait of controversial cartoonist Robert Crumb and his traumatized family.
            "
86,139,163,Desperado (1995),Action|Romance|Western,"https://m.media-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3315663129?playlistId=tt0112851,7.2,"
                    Former musician and gunslinger El Mariachi arrives at a small Mexican border town after being away for a long time. His past quickly catches up with him and he soon gets entangled with the local drug kingpin Bucho and his gang.
            "
87,140,164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,"https://m.media-amazon.com/images/M/MV5BNjI3NjFiNmMtMmQ1ZC00OTUwLWJlMWMtM2UxY2M2NDQ0OWJhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi966918425?playlistId=tt0112857,6.7,"
                    An African-American man is hired to find a woman, and gets mixed up in a murderous political scandal.
            "
88,141,165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,"https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2434245657?playlistId=tt0112864,7.6,"
                    John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.
            "
89,143,168,First Knight (1995),Action|Drama|Romance,"https://m.media-amazon.com/images/M/MV5BNzQ1MDU2ZWUtMmYzOS00ZWExLTk4M2QtNzE5MTFkZTNmZTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",,6.0,"
                    Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table.
            "
90,144,169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,"https://m.media-amazon.com/images/M/MV5BZmZlNDBmMzctNmJiOC00YWZkLTk4MzYtOTU4NzZkMmUxMDRjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi413466905?playlistId=tt0113114,5.1,"
                    Teenager Jesse becomes reunited with Willy two years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.
            "
91,145,170,Hackers (1995),Action|Adventure|Crime|Thriller,"https://m.media-amazon.com/images/M/MV5BNmExMTkyYjItZTg0YS00NWYzLTkwMjItZWJiOWQ2M2ZkYjE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",,6.2,"
                    Hackers are blamed for making a virus that will capsize five oil tankers.
            "
92,147,172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3013187609?playlistId=tt0113481,5.7,"
                    A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.
            "
93,148,173,Judge Dredd (1995),Action|Crime|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BYmM1NzUyY2YtOTU4My00ZmFmLWI4ZjYtYzJlM2JlOTBhZmIzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",,5.6,"
                    In a dystopian future, Joseph Dredd, the most famous Judge (a police officer with instant field judiciary powers), is convicted for a crime he did not commit and must face his murderous counterpart.
            "
94,150,175,Kids (1995),Drama,"https://m.media-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi613679385?playlistId=tt0113540,7.1,"
                    A day in the life of a group of teens as they travel around New York City skating, drinking, smoking and deflowering virgins.
            "
95,155,180,Mallrats (1995),Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BZGNhYzE4YzktNDIwNC00YmRiLTgyOTgtMzk1ZjNhNmI4ODI1XkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi379060505?playlistId=tt0113749,7.1,"
                    Both dumped by their girlfriends, two best friends seek refuge in the local mall.
            "
96,160,185,"Net, The (1995)",Action|Crime|Thriller,"https://m.media-amazon.com/images/M/MV5BZTg5YmM5NzktN2Q0OS00YzE1LThkOTktNTE1NTJkZmExNmIxXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2046230809?playlistId=tt0113957,5.9,"
                    A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger.
            "
97,161,186,Nine Months (1995),Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2812084505?playlistId=tt0113986,5.5,"
                    When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.
            "
98,163,188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,"https://m.media-amazon.com/images/M/MV5BZjM4N2I0ZjYtMTFmNC00ZGQ0LWIzNmMtZDZjNzIwOGM1NzA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3050348057?playlistId=tt0114194,6.5,"
                    At the scene of a bizarre murder, L.A. homicide detective Thomas Dagget discovers a lethal heavenly prophecy now being fulfilled on earth. In his fight to stop the forces of evil, he finds an unlikely ally in an elementary school teacher.
            "
99,166,193,Showgirls (1995),Drama,"https://m.media-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi272931097?playlistId=tt0114436,4.9,"
                    Nomi, a young drifter, arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become the top of the Vegas showgirls.
            "
100,167,194,Smoke (1995),Comedy|Drama,"https://m.media-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2536243225?playlistId=tt0114478,7.4,"
                    A Brooklyn smoke shop is the center of neighborhood activity, and the stories of its customers.
            "
101,168,195,Something to Talk About (1995),Comedy|Drama|Romance,"https://m.media-amazon.com/images/M/MV5BZDhmOTczMjItMzg5NS00OTFiLWEzYTctMjAxMTZmMWVmMmQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3012100377?playlistId=tt0114496,5.7,"
                    A woman's world is rocked when she discovers her husband is cheating on her.
            "
102,169,196,Species (1995),Horror|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",,5.8,"
                    A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.
            "
103,170,198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BODFkMTBmNjktMjM1Yy00MjY5LTliMGEtM2FhYjE2YjRmN2RkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",,7.2,"
                    A former cop turned street-hustler accidentally uncovers a conspiracy in Los Angeles in 1999.
            "
104,175,203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,"https://m.media-amazon.com/images/M/MV5BYjZmOTU3MjYtY2NhNi00ZmMxLWE5ZDgtNGVlYjVmOWMxYzI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2495266585?playlistId=tt0114682,6.6,"
                    Three drag queens travel cross-country until their car breaks down, leaving them stranded in a small town.
            "
105,176,204,Under Siege 2: Dark Territory (1995),Action,"https://m.media-amazon.com/images/M/MV5BMmUxMDE0MTItMTRiMC00YzgwLTkwODItN2FkOTQ0MjNhY2QwXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3152019737?playlistId=tt0114781,5.5,"
                    Casey Ryback hops on a Colorado to LA train to start a vacation with his niece. Early into the trip, terrorists board the train and use it as a mobile HQ to hijack a top secret destructive US satellite.
            "
106,179,207,"Walk in the Clouds, A (1995)",Drama|Romance,"https://m.media-amazon.com/images/M/MV5BNGQ5NzI2NWQtODVjZi00NDk1LTg1NmMtZDVlNWMwODZmNGI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3904110873?playlistId=tt0114887,6.7,"
                    A married soldier returning from World War II poses as a pregnant woman's husband to save her from her father's anger and honor.
            "
