,movieId,title,genres
6767,38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
6786,39183,Brokeback Mountain (2005),Drama|Romance
6789,39292,"Good Night, and Good Luck. (2005)",Crime|Drama
6801,39446,Saw II (2005),Horror|Thriller
6810,40278,Jarhead (2005),Action|Drama|War
6819,40583,Syriana (2005),Drama|Thriller
6822,40629,Pride & Prejudice (2005),Drama|Romance
6824,40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller
6826,40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
6827,40819,Walk the Line (2005),Drama|Musical|Romance
6842,41285,Match Point (2005),Crime|Drama|Romance
6846,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
6847,41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
6864,41997,Munich (2005),Action|Crime|Drama|Thriller
6895,42738,Underworld: Evolution (2006),Action|Fantasy|Horror
6936,43936,16 Blocks (2006),Crime|Thriller
6941,44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy
6945,44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
6947,44195,Thank You for Smoking (2006),Comedy|Drama
6949,44199,Inside Man (2006),Crime|Drama|Thriller
6958,44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
6966,44665,Lucky Number Slevin (2006),Crime|Drama|Mystery
6972,44761,Brick (2005),Crime|Drama|Film-Noir|Mystery
6990,44974,Hard Candy (2005),Drama|Thriller
6998,45081,Silent Hill (2006),Fantasy|Horror|Thriller
7005,45186,Mission: Impossible III (2006),Action|Adventure|Thriller
7014,45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy
7017,45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
7018,45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
7021,45517,Cars (2006),Animation|Children|Comedy
7032,45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
7034,45720,"Devil Wears Prada, The (2006)",Comedy|Drama
7035,45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
7037,45728,Clerks II (2006),Comedy
7044,45950,"Inconvenient Truth, An (2006)",Documentary
7055,46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
7060,46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama
7065,46723,Babel (2006),Drama|Thriller
7081,46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
7082,46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
7084,46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
7085,47044,Miami Vice (2006),Action|Crime|Drama|Thriller
7088,47099,"Pursuit of Happyness, The (2006)",Drama
7094,47200,Crank (2006),Action|Thriller
7111,47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
7135,47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
7138,48043,"Fountain, The (2006)",Drama|Fantasy|Romance
7150,48304,Apocalypto (2006),Adventure|Drama|Thriller
7154,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
7156,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
7160,48516,"Departed, The (2006)",Crime|Drama|Thriller
7176,48738,"Last King of Scotland, The (2006)",Drama|Thriller
7178,48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
7179,48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
7199,49272,Casino Royale (2006),Action|Adventure|Thriller
7202,49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
7218,49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
7221,49651,Rocky Balboa (2006),Action|Drama
7239,50068,Letters from Iwo Jima (2006),Drama|War
7262,50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller
7272,50872,Ratatouille (2007),Animation|Children|Drama
7282,51077,Ghost Rider (2007),Action|Fantasy|Thriller
7286,51086,"Number 23, The (2007)",Drama|Mystery|Thriller
7291,51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
7296,51412,Next (2007),Action|Sci-Fi|Thriller
7300,51540,Zodiac (2007),Crime|Drama|Thriller
7306,51662,300 (2007),Action|Fantasy|War|IMAX
7322,51935,Shooter (2007),Action|Drama|Thriller
7332,52245,Blades of Glory (2007),Comedy|Romance
7333,52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
7338,52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
7346,52458,Disturbia (2007),Drama|Thriller
7354,52604,Fracture (2007),Crime|Drama|Mystery|Thriller
7362,52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
7375,52973,Knocked Up (2007),Comedy|Drama|Romance
7377,53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
7382,53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
7383,53123,Once (2006),Drama|Musical|Romance
7384,53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
7386,53129,Mr. Brooks (2007),Crime|Drama|Thriller
7397,53322,Ocean's Thirteen (2007),Crime|Thriller
7402,53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
7404,53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
7417,53953,1408 (2007),Drama|Horror|Thriller
7418,53956,Death at a Funeral (2007),Comedy
7420,53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
7422,53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
7423,54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
7432,54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance
7434,54272,"Simpsons Movie, The (2007)",Animation|Comedy
7438,54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
7445,54503,Superbad (2007),Comedy
7453,54736,"Kingdom, The (2007)",Action|Drama|Thriller
7470,54995,Planet Terror (2007),Action|Horror|Sci-Fi
7471,54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
7472,54999,Shoot 'Em Up (2007),Action|Comedy|Crime
7475,55052,Atonement (2007),Drama|Romance|War
7484,55118,Eastern Promises (2007),Crime|Drama|Thriller
7490,55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
7493,55247,Into the Wild (2007),Action|Adventure|Drama
7500,55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
7503,55276,Michael Clayton (2007),Drama|Thriller
7505,55280,Lars and the Real Girl (2007),Comedy|Drama
7506,55282,30 Days of Night (2007),Horror|Thriller
7510,55290,Gone Baby Gone (2007),Crime|Drama|Mystery
7511,55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
7537,55765,American Gangster (2007),Crime|Drama|Thriller
7541,55820,No Country for Old Men (2007),Crime|Drama
7546,55908,"Man from Earth, The (2007)",Drama|Sci-Fi
7548,55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
7557,56145,"Mist, The (2007)",Horror|Sci-Fi
7563,56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy
7564,56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
7566,56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
7571,56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
7572,56367,Juno (2007),Comedy|Drama|Romance
7578,56587,"Bucket List, The (2007)",Comedy|Drama
7585,56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
7586,56775,National Treasure: Book of Secrets (2007),Action|Adventure
7587,56782,There Will Be Blood (2007),Drama|Western
7588,56788,Charlie Wilson's War (2007),Comedy|Drama|War
7589,56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi
7598,56949,27 Dresses (2008),Comedy|Romance
7606,57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
7614,57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War
7619,57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
7620,57669,In Bruges (2008),Comedy|Crime|Drama|Thriller
7630,58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
7635,58103,Vantage Point (2008),Action|Drama|Thriller
7647,58293,"10,000 BC (2008)",Adventure|Romance|Thriller
7648,58295,"Bank Job, The (2008)",Action|Crime|Thriller
7669,58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
7676,58803,21 (2008),Crime|Drama|Romance|Thriller
7688,58998,Forgetting Sarah Marshall (2008),Comedy|Romance
7714,59315,Iron Man (2008),Action|Adventure|Sci-Fi
7718,59369,Taken (2008),Action|Crime|Drama|Thriller
7732,59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
7741,59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
7746,59900,You Don't Mess with the Zohan (2008),Comedy
7757,60040,"Incredible Hulk, The (2008)",Action|Sci-Fi
7760,60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
7761,60072,Wanted (2008),Action|Thriller
7762,60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
7764,60126,Get Smart (2008),Action|Comedy
7797,60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
7801,60756,Step Brothers (2008),Comedy
7810,60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller
7815,60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance
7819,61024,Pineapple Express (2008),Action|Comedy|Crime
7826,61132,Tropic Thunder (2008),Action|Adventure|Comedy|War
7831,61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
7833,61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller
7843,61323,Burn After Reading (2008),Comedy|Crime|Drama
7884,62374,Body of Lies (2008),Action|Drama|Thriller
7888,62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
7909,62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX
7913,63082,Slumdog Millionaire (2008),Crime|Drama|Romance
7914,63113,Quantum of Solace (2008),Action|Adventure|Thriller
7916,63131,Role Models (2008),Comedy
7930,63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy
7931,63876,Milk (2008),Drama
7933,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller
7951,64614,Gran Torino (2008),Crime|Drama
7952,64620,Frost/Nixon (2008),Drama
7955,64716,Seven Pounds (2008),Drama
7956,64839,"Wrestler, The (2008)",Drama
7958,64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance
7959,64969,Yes Man (2008),Comedy
7960,64983,Valkyrie (2008),Drama|Thriller|War
7976,65230,Marley & Me (2008),Comedy|Drama
7984,65514,Ip Man (2008),Action|Drama|War
7994,65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller
8010,66097,Coraline (2009),Animation|Fantasy|Thriller
8045,66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
8047,67087,"I Love You, Man (2009)",Comedy
8054,67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
8076,67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
8077,67997,In the Loop (2009),Comedy
8085,68157,Inglourious Basterds (2009),Action|Drama|War
8089,68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
8092,68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
8095,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
8104,68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller
8109,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
8120,68954,Up (2009),Adventure|Animation|Children|Drama
8129,69122,"Hangover, The (2009)",Comedy|Crime
8137,69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller
8147,69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
8150,69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
8158,69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
8162,69757,(500) Days of Summer (2009),Comedy|Drama|Romance
8167,69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
8183,70286,District 9 (2009),Mystery|Sci-Fi|Thriller
8223,71057,9 (2009),Adventure|Animation|Sci-Fi
8228,71135,Pandorum (2009),Horror|Sci-Fi|Thriller
8230,71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama
8262,71530,Surrogates (2009),Action|Sci-Fi|Thriller
8263,71535,Zombieland (2009),Action|Comedy|Horror
8290,72011,Up in the Air (2009),Drama|Romance
8302,72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
8308,72378,2012 (2009),Action|Drama|Sci-Fi|Thriller
8328,72641,"Blind Side, The  (2009)",Drama
8350,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
8353,73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
8369,73268,Daybreakers (2010),Action|Drama|Horror|Thriller
8373,73321,"Book of Eli, The (2010)",Action|Adventure|Drama
8421,74458,Shutter Island (2010),Drama|Mystery|Thriller
8488,76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
8499,76251,Kick-Ass (2010),Action|Comedy
8537,77455,Exit Through the Gift Shop (2010),Comedy|Documentary
8542,77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
8599,78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
8615,78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX
8626,79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy
8628,79091,Despicable Me (2010),Animation|Children|Comedy|Crime
8629,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
8638,79293,Salt (2010),Action|Thriller
8660,79695,"Expendables, The (2010)",Action|Adventure|Thriller
8661,79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
8689,80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
8702,80463,"Social Network, The (2010)",Drama
8703,80489,"Town, The (2010)",Crime|Drama|Thriller
8704,80549,Easy A (2010),Comedy|Romance
8728,80906,Inside Job (2010),Documentary
8745,81229,Red (2010),Action|Comedy
8759,81562,127 Hours (2010),Adventure|Drama|Thriller
8760,81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
8761,81591,Black Swan (2010),Drama|Thriller
8777,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
8778,81845,"King's Speech, The (2010)",Drama
8779,81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
8781,81932,"Fighter, The (2010)",Drama
8803,82459,True Grit (2010),Western
8804,82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
8857,84152,Limitless (2011),Sci-Fi|Thriller
8884,84772,Paul (2011),Adventure|Comedy|Sci-Fi
8893,84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
8895,84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
8924,85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
8957,86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
8984,86833,Bridesmaids (2011),Comedy
9012,87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
9013,87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
9020,87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
9036,87869,Horrible Bosses (2011),Comedy|Crime
9048,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
9050,88129,Drive (2011),Crime|Drama|Film-Noir|Thriller
9052,88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
9053,88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance
9060,88405,Friends with Benefits (2011),Comedy|Romance
9069,88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
9072,88810,"Help, The (2011)",Drama
9114,89492,Moneyball (2011),Drama
9121,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
9134,89864,50/50 (2011),Comedy|Drama
9155,90405,In Time (2011),Crime|Sci-Fi|Thriller
9180,90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
9224,91500,"Hunger Games, The (2012)",Action|Adventure|Drama|Sci-Fi|Thriller
9226,91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
9227,91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
9229,91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
9233,91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
9235,91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
9268,92259,Intouchables (2011),Comedy|Drama
9307,93510,21 Jump Street (2012),Action|Comedy|Crime
9321,93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
9353,94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
9359,94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
9368,94959,Moonrise Kingdom (2012),Comedy|Drama|Romance
9396,95441,Ted (2012),Comedy|Fantasy
9399,95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX
9417,96079,Skyfall (2012),Action|Adventure|Thriller|IMAX
9437,96610,Looper (2012),Action|Crime|Sci-Fi
9452,96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance
9476,97304,Argo (2012),Drama|Thriller
9504,97913,Wreck-It Ralph (2012),Animation|Comedy
9505,97921,Silver Linings Playbook (2012),Comedy|Drama
9508,97938,Life of Pi (2012),Adventure|Drama|IMAX
9537,98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
9546,99114,Django Unchained (2012),Action|Drama|Western
9642,101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX
9658,102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
9670,102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
9686,102903,Now You See Me (2013),Crime|Mystery|Thriller
9694,103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX
9705,103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX
9711,103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
9779,104841,Gravity (2013),Action|Sci-Fi|IMAX
9821,106100,Dallas Buyers Club (2013),Drama
9837,106487,"Hunger Games: Catching Fire, The (2013)",Action|Adventure|Sci-Fi|IMAX
9838,106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
9846,106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
9852,106916,American Hustle (2013),Crime|Drama
9854,106920,Her (2013),Drama|Romance|Sci-Fi
9896,108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy
9908,109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama
9914,109487,Interstellar (2014),Sci-Fi|IMAX
9928,110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX
9960,111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi
9975,111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX
9982,112138,22 Jump Street (2014),Action|Comedy|Crime
9985,112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama
9999,112552,Whiplash (2014),Drama
10000,112556,Gone Girl (2014),Drama|Thriller
10005,112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
10068,115149,John Wick (2014),Action|Thriller
10071,115210,Fury (2014),Action|Drama|War
10076,115569,Nightcrawler (2014),Crime|Drama|Thriller
10077,115617,Big Hero 6 (2014),Action|Animation|Comedy
10078,115713,Ex Machina (2015),Drama|Sci-Fi|Thriller
10089,116797,The Imitation Game (2014),Drama|Thriller|War
10091,116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller
10137,119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime
10157,122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller
10159,122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi
10247,134130,"Martian, The (2015)",Action|Adventure|Sci-Fi
10255,134853,Inside Out (2015),Animation|Children|Comedy
